Tv2C	Sal2	Sbeox2PS	PrdE
4.725	34.6942	7.15071	497.476
4.7252	34.6936	7.15069	497.493
4.7251	34.6938	7.15071	497.496
4.7254	34.6932	7.15067	497.5
4.7258	34.6933	7.1506	497.526
4.7259	34.694	7.15055	497.549
4.7259	34.6941	7.15054	497.557
4.7257	34.6944	7.15057	497.568
4.7259	34.6943	7.15055	497.587
4.7258	34.6939	7.15058	497.603
4.726	34.6938	7.15055	497.606
4.726	34.694	7.15054	497.616
4.726	34.6935	7.15056	497.627
4.7251	34.6943	7.15067	497.669
4.7258	34.6942	7.15057	497.678
4.7255	34.695	7.15058	497.68
4.7251	34.694	7.15069	497.69
4.7255	34.6948	7.1506	497.691
4.7252	34.6942	7.15067	497.713
4.7254	34.6941	7.15064	497.731
4.7254	34.6937	7.15065	497.736
4.7253	34.6939	7.15067	497.764
4.7254	34.6935	7.15067	497.774
4.7253	34.6936	7.15068	497.774
4.7253	34.6938	7.15068	497.792
4.7252	34.6939	7.15068	497.794
4.725	34.6944	7.15069	497.836
4.7251	34.6943	7.15068	497.844
4.725	34.6939	7.15072	497.849
4.7251	34.6943	7.15068	497.855
4.7251	34.6935	7.15073	497.876
4.7254	34.6938	7.15066	497.883
4.7252	34.6936	7.15069	497.907
4.7251	34.6942	7.15068	497.927
4.7252	34.6942	7.15066	497.93
4.7251	34.6938	7.1507	497.952
4.7251	34.6938	7.1507	497.96
4.7251	34.6938	7.1507	497.984
4.7251	34.6939	7.1507	497.992
4.7251	34.6934	7.15073	498.008
4.7252	34.6937	7.15069	498.018
4.7252	34.6939	7.15068	498.034
4.7251	34.6936	7.15072	498.044
4.7252	34.6939	7.15069	498.068
4.725	34.6942	7.1507	498.079
4.7252	34.6934	7.1507	498.1
4.7251	34.6937	7.15071	498.113
4.7251	34.6941	7.15069	498.114
4.7253	34.6941	7.15066	498.139
4.7253	34.6937	7.15067	498.163
4.7253	34.6938	7.15066	498.186
4.7255	34.6941	7.15062	498.201
4.7258	34.6938	7.15058	498.206
4.7257	34.6939	7.1506	498.211
4.7259	34.6941	7.15055	498.231
4.7258	34.6941	7.15057	498.252
4.7258	34.694	7.15056	498.26
4.7259	34.6941	7.15054	498.268
4.7259	34.6942	7.15054	498.275
4.7259	34.6943	7.15053	498.302
4.726	34.6943	7.15053	498.327
4.7259	34.6946	7.15053	498.332
4.7259	34.6942	7.15055	498.344
4.7258	34.6943	7.15055	498.348
4.7259	34.694	7.15055	498.356
4.7259	34.6942	7.15056	498.387
4.7259	34.6942	7.15055	498.399
4.7257	34.6943	7.15057	498.415
4.7259	34.6944	7.15054	498.43
4.7258	34.6948	7.15053	498.44
4.7259	34.694	7.15055	498.442
4.7259	34.6939	7.15056	498.472
4.726	34.6945	7.15052	498.487
4.726	34.6942	7.15053	498.513
4.726	34.6942	7.15053	498.519
4.726	34.694	7.15054	498.534
4.7259	34.6943	7.15054	498.556
4.7261	34.694	7.15053	498.56
4.7261	34.6943	7.15051	498.585
4.7262	34.6941	7.15051	498.616
4.726	34.6944	7.15051	498.619
4.7261	34.6943	7.15051	498.621
4.726	34.6939	7.15054	498.639
4.7259	34.6943	7.15055	498.665
4.7259	34.6942	7.15055	498.677
4.7257	34.6945	7.15057	498.682
4.7256	34.6947	7.15058	498.692
4.7255	34.6944	7.15061	498.71
4.7257	34.6936	7.15061	498.713
4.7253	34.6943	7.15064	498.733
4.7253	34.6944	7.15064	498.764
4.7252	34.6948	7.15064	498.768
4.7254	34.6943	7.15062	498.802
4.7254	34.6943	7.15063	498.812
4.7254	34.6941	7.15063	498.812
4.7254	34.6942	7.15064	498.847
4.7254	34.6943	7.15063	498.85
4.7255	34.6937	7.15064	498.851
4.7256	34.6942	7.1506	498.869
4.7254	34.6943	7.15063	498.88
4.7252	34.6945	7.15065	498.896
4.7249	34.694	7.15072	498.925
4.725	34.6942	7.1507	498.926
4.7252	34.694	7.15069	498.931
4.7251	34.6941	7.15069	498.974
4.7253	34.6942	7.15064	498.985
4.7252	34.6939	7.15069	499.01
4.7253	34.6939	7.15067	499.017
4.7253	34.6938	7.15067	499.025
4.7254	34.6938	7.15066	499.049
4.7252	34.6943	7.15066	499.05
4.7255	34.6936	7.15064	499.074
4.7256	34.6937	7.15063	499.079
4.7256	34.6944	7.15059	499.117
4.7257	34.694	7.1506	499.124
4.7257	34.6938	7.15059	499.142
4.7259	34.6938	7.15056	499.156
4.7259	34.6938	7.15057	499.187
4.7258	34.6944	7.15056	499.204
4.726	34.6941	7.15054	499.207
4.7259	34.6945	7.15052	499.214
4.7259	34.6942	7.15056	499.215
4.7261	34.6942	7.15052	499.247
4.726	34.694	7.15054	499.247
4.7261	34.6945	7.15049	499.274
4.7265	34.6945	7.15043	499.278
4.7265	34.6942	7.15043	499.289
4.7266	34.6942	7.15042	499.312
4.7263	34.6942	7.15048	499.336
4.7264	34.6946	7.15043	499.34
4.7264	34.6943	7.15045	499.373
4.7264	34.6944	7.15045	499.375
4.7262	34.6945	7.15048	499.384
4.7262	34.695	7.15046	499.386
4.7261	34.6945	7.1505	499.425
4.7259	34.6945	7.15052	499.456
4.7262	34.6946	7.15048	499.46
4.7262	34.6941	7.15051	499.474
4.726	34.6947	7.1505	499.475
4.7263	34.6941	7.15048	499.489
4.7263	34.694	7.15049	499.503
4.7261	34.6936	7.15053	499.515
4.7261	34.6943	7.15051	499.523
4.726	34.6945	7.15052	499.526
4.7259	34.6946	7.15054	499.546
4.7257	34.6944	7.15057	499.567
4.7258	34.6942	7.15057	499.576
4.7259	34.6938	7.15057	499.587
4.726	34.694	7.15053	499.617
4.7264	34.6938	7.15048	499.623
4.7267	34.694	7.15042	499.639
4.7264	34.6938	7.15048	499.642
4.7266	34.6946	7.15041	499.683
4.7266	34.6943	7.15041	499.687
4.7267	34.6939	7.15043	499.688
4.7265	34.6943	7.15044	499.718
4.7266	34.6946	7.15041	499.722
4.7265	34.6946	7.15043	499.734
4.7265	34.6943	7.15044	499.755
4.7264	34.694	7.15047	499.789
4.7265	34.6943	7.15044	499.79
4.7264	34.6941	7.15046	499.803
4.7263	34.6946	7.15046	499.813
4.7262	34.6946	7.15047	499.839
4.7263	34.6943	7.15047	499.849
4.7264	34.6941	7.15047	499.867
4.7262	34.6946	7.15047	499.895
4.7263	34.6941	7.15048	499.898
4.7262	34.6943	7.1505	499.905
4.7264	34.6941	7.15047	499.909
4.7261	34.6945	7.15051	499.935
4.7261	34.6943	7.15051	499.944
4.7264	34.6943	7.15046	499.965
4.7264	34.6938	7.15047	499.986
4.7264	34.694	7.15046	500.002
4.7262	34.6943	7.15048	500.025
4.7264	34.6942	7.15045	500.033
4.7264	34.6943	7.15045	500.037
4.7262	34.6944	7.15048	500.04
4.7258	34.6946	7.15055	500.064
4.7257	34.694	7.15058	500.089
4.7257	34.6944	7.15057	500.1
4.7261	34.694	7.15051	500.128
4.7263	34.694	7.15049	500.145
4.7263	34.6938	7.1505	500.154
4.726	34.6946	7.15051	500.162
4.7262	34.6941	7.1505	500.164
4.7264	34.6942	7.15047	500.187
4.7265	34.694	7.15045	500.213
4.7262	34.6946	7.15047	500.213
4.7266	34.6939	7.15045	500.225
4.7265	34.694	7.15046	500.233
4.7266	34.6942	7.15042	500.268
4.7265	34.6943	7.15043	500.273
4.7267	34.694	7.15042	500.299
4.7265	34.6947	7.15042	500.306
4.7264	34.6946	7.15044	500.318
4.7263	34.6944	7.15046	500.328
4.726	34.6949	7.15049	500.339
4.7257	34.6949	7.15054	500.362
4.7259	34.6939	7.15057	500.406
4.7258	34.694	7.15058	500.412
4.7259	34.6942	7.15055	500.416
4.7258	34.694	7.15057	500.422
4.7257	34.6946	7.15055	500.449
4.7257	34.6945	7.15058	500.483
4.7258	34.6942	7.15056	500.483
4.7258	34.6941	7.15057	500.495
4.7259	34.694	7.15056	500.523
4.7262	34.6939	7.15052	500.531
4.726	34.6941	7.15054	500.534
4.7262	34.6944	7.15049	500.546
4.7262	34.6938	7.15052	500.576
4.7262	34.6941	7.1505	500.586
4.7261	34.6939	7.15053	500.601
4.7263	34.6937	7.1505	500.606
4.7261	34.6943	7.15051	500.617
4.726	34.6946	7.15051	500.637
4.7261	34.6942	7.15052	500.646
4.726	34.6941	7.15053	500.663
4.726	34.6945	7.15051	500.684
4.726	34.6941	7.15054	500.702
4.7259	34.6941	7.15055	500.722
4.7259	34.6946	7.15053	500.733
4.726	34.6942	7.15052	500.737
4.7259	34.6945	7.15054	500.757
4.7258	34.694	7.15056	500.772
4.7258	34.6942	7.15056	500.796
4.7258	34.6942	7.15056	500.805
4.7259	34.6944	7.15053	500.807
4.7256	34.6946	7.15058	500.844
4.7258	34.6941	7.15058	500.85
4.7258	34.6938	7.15058	500.859
4.726	34.6938	7.15054	500.87
4.726	34.694	7.15054	500.902
4.726	34.6943	7.15052	500.916
4.7261	34.6941	7.15052	500.916
4.7257	34.6944	7.15057	500.949
4.7259	34.6947	7.15052	500.963
4.7259	34.694	7.15055	500.968
4.7259	34.6943	7.15054	500.984
4.7261	34.6933	7.15055	500.993
4.7261	34.694	7.15051	501.012
4.7261	34.6943	7.15051	501.027
4.7264	34.6939	7.15047	501.062
4.7264	34.694	7.15047	501.067
4.7264	34.6937	7.15048	501.09
4.7264	34.694	7.15048	501.099
4.7266	34.6942	7.15043	501.113
4.7262	34.6941	7.15049	501.13
4.7261	34.6945	7.15049	501.142
4.7261	34.6945	7.15049	501.148
4.7263	34.6942	7.15048	501.184
4.7262	34.6943	7.15049	501.185
4.7263	34.6939	7.1505	501.19
4.7265	34.6939	7.15046	501.22
4.7264	34.6936	7.15049	501.228
4.7262	34.6941	7.15049	501.237
4.7262	34.6944	7.15049	501.245
4.726	34.6941	7.15053	501.26
4.7266	34.694	7.15043	501.273
4.7271	34.6937	7.15036	501.315
4.7268	34.694	7.1504	501.323
4.7273	34.6946	7.15029	501.323
4.7269	34.6942	7.15037	501.344
4.7267	34.6952	7.15037	501.344
4.7265	34.6945	7.15042	501.367
4.7265	34.6942	7.15045	501.416
4.7263	34.6944	7.15046	501.423
4.726	34.6946	7.1505	501.443
4.7261	34.6938	7.15052	501.444
4.7259	34.6946	7.15053	501.466
4.7258	34.6942	7.15055	501.469
4.7257	34.6944	7.15058	501.483
4.7259	34.6942	7.15054	501.495
4.7263	34.6937	7.1505	501.506
4.7268	34.6938	7.15041	501.539
4.7265	34.694	7.15045	501.545
4.727	34.694	7.15036	501.566
4.7271	34.6943	7.15034	501.585
4.7264	34.6951	7.15041	501.609
4.7263	34.6951	7.15044	501.62
4.7267	34.694	7.15042	501.623
4.7265	34.6943	7.15043	501.625
4.7268	34.6942	7.15039	501.649
4.7268	34.6944	7.15038	501.655
4.727	34.6943	7.15036	501.674
4.7269	34.6943	7.15037	501.699
4.7264	34.6952	7.15042	501.723
4.7265	34.6945	7.15043	501.726
4.7266	34.6939	7.15044	501.738
4.7266	34.6944	7.15042	501.759
4.7264	34.6946	7.15043	501.774
4.7268	34.694	7.15039	501.781
4.727	34.6941	7.15036	501.805
4.7271	34.6939	7.15035	501.82
4.7272	34.694	7.15032	501.829
4.7274	34.6943	7.15029	501.862
4.7272	34.6944	7.15031	501.877
4.7273	34.6939	7.15031	501.887
4.7271	34.6945	7.15033	501.891
4.7273	34.6946	7.15029	501.893
4.727	34.6948	7.15033	501.913
4.7268	34.6954	7.15034	501.937
4.7264	34.6948	7.15043	501.939
4.7261	34.6953	7.15046	501.971
4.7263	34.694	7.15048	501.982
4.7265	34.694	7.15046	501.994
4.7264	34.6941	7.15047	502.004
4.726	34.6951	7.15048	502.013
4.7261	34.6946	7.15049	502.026
4.726	34.6943	7.15053	502.06
4.7257	34.6948	7.15055	502.061
4.7263	34.694	7.15049	502.091
4.7263	34.6943	7.15048	502.093
4.7265	34.6938	7.15046	502.099
4.726	34.6944	7.15053	502.134
4.7267	34.6938	7.15042	502.144
4.7262	34.6944	7.15049	502.144
4.7257	34.6946	7.15057	502.166
4.7255	34.6944	7.1506	502.174
4.7254	34.6941	7.15063	502.179
4.7254	34.6936	7.15065	502.187
4.7258	34.6937	7.15059	502.195
4.726	34.6939	7.15055	502.242
4.7258	34.6943	7.15057	502.243
4.7255	34.6943	7.15061	502.269
4.7255	34.6944	7.15061	502.276
4.7258	34.6945	7.15056	502.285
4.7256	34.6939	7.15062	502.297
4.7257	34.6941	7.15059	502.323
4.7256	34.694	7.15061	502.335
4.7255	34.6947	7.15059	502.348
4.7259	34.694	7.15056	502.359
4.7255	34.6942	7.15062	502.37
4.7253	34.6942	7.15064	502.382
4.7255	34.6939	7.15063	502.405
4.7255	34.6941	7.15062	502.415
4.7256	34.6942	7.1506	502.417
4.7256	34.6939	7.15061	502.437
4.7257	34.6935	7.15062	502.445
4.7255	34.6942	7.15062	502.459
4.7256	34.6938	7.15062	502.474
4.7254	34.6944	7.15063	502.485
4.7253	34.6944	7.15065	502.499
4.7253	34.6937	7.15067	502.524
4.7253	34.6937	7.15068	502.528
4.7251	34.6941	7.15068	502.553
4.7253	34.6937	7.15067	502.583
4.7252	34.694	7.15068	502.584
4.7254	34.6938	7.15065	502.601
4.7252	34.6942	7.15067	502.612
4.7255	34.6941	7.15061	502.615
4.7254	34.6941	7.15064	502.639
4.7257	34.6935	7.15061	502.641
4.7254	34.6942	7.15064	502.658
4.7254	34.6947	7.15062	502.688
4.7253	34.694	7.15066	502.693
4.7253	34.6941	7.15066	502.721
4.7251	34.694	7.1507	502.728
4.7252	34.694	7.15068	502.744
4.7254	34.6934	7.15067	502.746
4.7253	34.694	7.15067	502.753
4.7252	34.6942	7.15067	502.754
4.7254	34.694	7.15064	502.776
4.7252	34.6941	7.15067	502.784
4.7254	34.694	7.15064	502.821
4.7252	34.6941	7.15068	502.831
4.7254	34.6939	7.15065	502.838
4.7254	34.6937	7.15065	502.845
4.7255	34.694	7.15063	502.888
4.7254	34.694	7.15064	502.892
4.7253	34.6944	7.15063	502.902
4.7257	34.6936	7.1506	502.908
4.7255	34.6936	7.15065	502.914
4.7261	34.694	7.15052	502.947
4.7257	34.694	7.15058	502.955
4.7262	34.6937	7.15051	502.97
4.7263	34.6934	7.15052	502.99
4.7263	34.6939	7.1505	502.995
4.7266	34.6941	7.15043	503.016
4.7264	34.6943	7.15046	503.029
4.7267	34.6942	7.15041	503.029
4.7264	34.6946	7.15043	503.041
4.7264	34.6945	7.15045	503.063
4.7263	34.6941	7.15048	503.081
4.7261	34.6946	7.15049	503.096
4.7259	34.6944	7.15053	503.098
4.7261	34.6941	7.15052	503.124
4.7258	34.6943	7.15056	503.146
4.726	34.6943	7.15052	503.168
4.7259	34.6941	7.15055	503.169
4.7261	34.6945	7.15049	503.185
4.7259	34.6944	7.15053	503.198
4.7261	34.6936	7.15053	503.2
4.7261	34.6939	7.15052	503.212
4.7268	34.6932	7.15045	503.269
4.7264	34.6937	7.15049	503.271
4.727	34.6935	7.15039	503.273
4.7263	34.6952	7.15042	503.304
4.7261	34.6954	7.15045	503.306
4.7259	34.6945	7.15053	503.312
4.7259	34.6943	7.15054	503.322
4.7258	34.6948	7.15054	503.36
4.7257	34.6941	7.15059	503.371
4.7257	34.694	7.1506	503.397
4.7257	34.6939	7.15059	503.399
4.7258	34.6941	7.15056	503.403
4.7256	34.6941	7.1506	503.41
4.7258	34.6938	7.15058	503.424
4.7257	34.6941	7.15058	503.446
4.7256	34.6943	7.15059	503.473
4.7257	34.6939	7.1506	503.489
4.7257	34.694	7.1506	503.489
4.7259	34.694	7.15056	503.505
4.7257	34.6942	7.15059	503.54
4.7257	34.6937	7.15061	503.542
4.7259	34.694	7.15056	503.556
4.7259	34.6941	7.15056	503.559
4.7255	34.6941	7.15061	503.585
4.7259	34.6941	7.15055	503.602
4.7258	34.6942	7.15057	503.611
4.726	34.6939	7.15055	503.617
4.7258	34.6941	7.15056	503.65
4.7258	34.6942	7.15056	503.652
4.7259	34.6939	7.15056	503.683
4.7259	34.6937	7.15057	503.693
4.7259	34.6937	7.15057	503.707
4.7257	34.6943	7.15057	503.708
4.726	34.6934	7.15057	503.725
4.7259	34.6934	7.15059	503.733
4.7259	34.6943	7.15055	503.747
4.726	34.6937	7.15055	503.765
4.7259	34.6942	7.15054	503.782
4.7261	34.6938	7.15052	503.787
4.7262	34.6936	7.15052	503.816
4.7261	34.694	7.15052	503.835
4.7265	34.6939	7.15046	503.841
4.7264	34.6941	7.15046	503.86
4.7265	34.6941	7.15045	503.877
4.7263	34.6943	7.15047	503.884
4.7267	34.6943	7.1504	503.895
4.7271	34.6944	7.15033	503.904
4.727	34.6937	7.15038	503.91
4.7266	34.6942	7.15042	503.928
4.7269	34.6945	7.15036	503.946
4.7267	34.6951	7.15036	503.965
4.7266	34.6942	7.15043	503.983
4.7264	34.6949	7.15042	503.994
4.7264	34.6944	7.15044	504.003
4.7264	34.6948	7.15044	504.026
4.7265	34.6943	7.15044	504.032
4.7264	34.6944	7.15045	504.036
4.7263	34.6944	7.15046	504.053
4.7265	34.6941	7.15045	504.071
4.7267	34.6939	7.15043	504.096
4.7269	34.694	7.15039	504.108
4.7271	34.6941	7.15035	504.128
4.7278	34.6933	7.15026	504.15
4.7271	34.6943	7.15033	504.155
4.7273	34.6943	7.1503	504.157
4.7267	34.6954	7.15036	504.165
4.7264	34.6943	7.15046	504.19
4.7263	34.6953	7.15042	504.208
4.7262	34.6943	7.15049	504.227
4.7262	34.6946	7.15048	504.244
4.7262	34.6941	7.1505	504.245
4.7261	34.6946	7.1505	504.247
4.7265	34.6935	7.15048	504.263
4.7264	34.6939	7.15047	504.283
4.7266	34.6939	7.15044	504.296
4.7266	34.6941	7.15043	504.318
4.7266	34.6946	7.15041	504.329
4.7267	34.6941	7.15041	504.33
4.7267	34.6945	7.1504	504.351
4.7266	34.6945	7.15042	504.383
4.7267	34.6939	7.15042	504.391
4.7266	34.6941	7.15043	504.397
4.7265	34.6941	7.15046	504.437
4.7265	34.6944	7.15043	504.439
4.7267	34.6943	7.1504	504.439
4.7266	34.6942	7.15042	504.44
4.7268	34.6938	7.15042	504.461
4.7267	34.6943	7.15041	504.507
4.7266	34.6944	7.15041	504.511
4.7267	34.694	7.15041	504.526
4.7266	34.6949	7.15039	504.541
4.7267	34.6943	7.1504	504.553
4.7269	34.6942	7.15038	504.571
4.7266	34.6944	7.15042	504.574
4.7267	34.6939	7.15042	504.59
4.7267	34.6939	7.15042	504.602
4.7269	34.6946	7.15036	504.616
4.7267	34.6943	7.1504	504.633
4.7266	34.6945	7.15041	504.639
4.7262	34.6948	7.15046	504.659
4.7265	34.6946	7.15042	504.67
4.7262	34.6939	7.15051	504.675
4.726	34.6946	7.15051	504.693
4.7259	34.6945	7.15053	504.695
4.7263	34.6942	7.15048	504.723
4.7267	34.6939	7.15043	504.739
4.7266	34.6931	7.15048	504.745
4.7267	34.6944	7.15039	504.779
4.7268	34.6942	7.15039	504.789
4.7275	34.6942	7.15027	504.811
4.727	34.6947	7.15033	504.813
4.7274	34.6942	7.15029	504.814
4.7267	34.6945	7.1504	504.818
4.7272	34.6947	7.15029	504.829
4.7274	34.6941	7.15029	504.839
4.7273	34.6945	7.15028	504.86
4.7275	34.6941	7.15028	504.88
4.7279	34.6939	7.15021	504.911
4.7277	34.6939	7.15025	504.912
4.7279	34.6939	7.15021	504.914
4.7278	34.6949	7.15018	504.947
4.7278	34.6951	7.15018	504.958
4.7281	34.6946	7.15015	504.964
4.7279	34.6943	7.15019	504.966
4.7281	34.6945	7.15015	504.98
4.7281	34.6945	7.15016	504.992
4.7281	34.6948	7.15014	505.003
4.7282	34.6945	7.15014	505.007
4.7281	34.6947	7.15014	505.052
4.7282	34.6948	7.15011	505.063
4.7283	34.6954	7.15008	505.068
4.7284	34.6946	7.1501	505.09
4.7284	34.6944	7.15011	505.093
4.7283	34.6945	7.15012	505.123
4.7282	34.6948	7.15013	505.124
4.7282	34.6945	7.15013	505.148
4.7283	34.6946	7.15011	505.151
4.728	34.6946	7.15016	505.155
4.7281	34.6951	7.15013	505.163
4.7283	34.6943	7.15013	505.208
4.7282	34.6948	7.15011	505.209
4.728	34.6944	7.15017	505.211
4.7283	34.695	7.1501	505.225
4.728	34.6949	7.15015	505.232
4.7274	34.6956	7.15022	505.259
4.727	34.6951	7.15031	505.283
4.7271	34.6955	7.15028	505.29
4.7269	34.6943	7.15037	505.292
4.7266	34.6948	7.1504	505.316
4.7268	34.6945	7.15038	505.324
4.7266	34.6945	7.15041	505.33
4.7266	34.6944	7.15042	505.348
4.7266	34.6942	7.15043	505.368
4.7265	34.6942	7.15044	505.371
4.7266	34.6943	7.15043	505.398
4.7266	34.6941	7.15043	505.403
4.7268	34.6939	7.15041	505.406
4.7268	34.6944	7.15038	505.433
4.7266	34.6944	7.15042	505.449
4.7268	34.6943	7.15038	505.467
4.7267	34.6942	7.1504	505.47
4.7269	34.6941	7.15038	505.477
4.7276	34.6937	7.15028	505.512
4.7279	34.6933	7.15024	505.518
4.728	34.6944	7.15017	505.544
4.7275	34.695	7.15023	505.567
4.7271	34.6956	7.15027	505.576
4.7272	34.6948	7.1503	505.582
4.7267	34.6944	7.15039	505.588
4.7267	34.6951	7.15036	505.591
4.7265	34.6948	7.15041	505.621
4.7265	34.6945	7.15042	505.627
4.7267	34.6943	7.1504	505.63
4.7266	34.6946	7.15041	505.655
4.7266	34.694	7.15043	505.669
4.7266	34.6946	7.15041	505.693
4.7267	34.6942	7.15041	505.7
4.727	34.6938	7.15037	505.725
4.7273	34.6938	7.15033	505.729
4.7281	34.6933	7.15021	505.744
4.728	34.6939	7.1502	505.752
4.7283	34.6938	7.15015	505.767
4.7279	34.6947	7.15018	505.777
4.7281	34.6944	7.15016	505.777
4.7283	34.694	7.15014	505.803
4.7281	34.6946	7.15014	505.819
4.7284	34.6943	7.1501	505.827
4.7282	34.695	7.1501	505.858
4.7283	34.6947	7.1501	505.865
4.7282	34.6947	7.15013	505.876
4.7283	34.6945	7.15012	505.878
4.7281	34.695	7.15012	505.901
4.7281	34.6954	7.15012	505.91
4.7273	34.6955	7.15025	505.919
4.7273	34.6956	7.15023	505.942
4.7272	34.6944	7.15031	505.959
4.7271	34.6945	7.15032	505.969
4.7273	34.6946	7.15028	505.97
4.7274	34.6943	7.15028	505.974
4.7274	34.694	7.15029	505.987
4.7278	34.6934	7.15026	506.01
4.7281	34.6938	7.15018	506.029
4.7281	34.6943	7.15016	506.044
4.7281	34.6946	7.15015	506.067
4.7279	34.6946	7.15017	506.075
4.7277	34.6948	7.1502	506.078
4.7279	34.6944	7.15019	506.097
4.7279	34.6944	7.15019	506.103
4.728	34.6944	7.15016	506.111
4.728	34.6948	7.15015	506.144
4.7283	34.6945	7.15012	506.155
4.7284	34.6946	7.15009	506.166
4.7282	34.6946	7.15012	506.169
4.7282	34.6949	7.15011	506.198
4.7279	34.6953	7.15014	506.203
4.7275	34.6958	7.15019	506.208
4.7273	34.6949	7.15028	506.24
4.7273	34.695	7.15026	506.245
4.7272	34.6945	7.1503	506.256
4.727	34.694	7.15036	506.262
4.7276	34.6941	7.15026	506.294
4.7274	34.694	7.1503	506.296
4.7281	34.6938	7.15018	506.3
4.7278	34.6944	7.1502	506.341
4.7274	34.695	7.15024	506.35
4.7273	34.6946	7.15028	506.359
4.7273	34.6947	7.15028	506.361
4.7273	34.6946	7.15028	506.391
4.7272	34.6948	7.15029	506.412
4.7274	34.6946	7.15026	506.416
4.7273	34.6942	7.15031	506.429
4.7275	34.6945	7.15026	506.462
4.7273	34.6946	7.15029	506.469
4.7273	34.6946	7.15029	506.488
4.7273	34.6943	7.15031	506.492
4.7269	34.6945	7.15036	506.495
4.7273	34.6946	7.15028	506.514
4.7273	34.6944	7.1503	506.538
4.7276	34.6946	7.15023	506.543
4.7278	34.6938	7.15023	506.556
4.7278	34.694	7.15023	506.566
4.7274	34.6949	7.15026	506.567
4.7271	34.6951	7.15029	506.574
4.7272	34.6944	7.15031	506.604
4.7272	34.6941	7.15032	506.605
4.7272	34.6945	7.1503	506.61
4.7273	34.6943	7.15029	506.651
4.7267	34.6948	7.15038	506.668
4.7269	34.6947	7.15035	506.678
4.7272	34.6949	7.15029	506.683
4.7267	34.6945	7.15039	506.693
4.7269	34.6944	7.15037	506.707
4.7267	34.6942	7.1504	506.729
4.727	34.6942	7.15035	506.729
4.7273	34.6935	7.15033	506.735
4.7276	34.6932	7.15029	506.743
4.7276	34.6944	7.15025	506.757
4.7271	34.6952	7.15029	506.775
4.7272	34.6949	7.15029	506.799
4.7272	34.6945	7.15032	506.801
4.7271	34.6941	7.15034	506.82
4.7276	34.6938	7.15028	506.833
4.7271	34.6948	7.15032	506.838
4.7274	34.6944	7.15028	506.868
4.727	34.6946	7.15033	506.874
4.7271	34.6944	7.15033	506.911
4.7276	34.6935	7.15029	506.913
4.7275	34.6939	7.15029	506.917
4.7277	34.6941	7.15024	506.938
4.7277	34.6939	7.15025	506.963
4.7272	34.6951	7.15027	506.978
4.7274	34.6943	7.15028	506.981
4.7274	34.6945	7.15027	506.982
4.7272	34.6946	7.1503	507.006
4.7277	34.6938	7.15026	507.008
4.728	34.6933	7.15023	507.034
4.7281	34.6941	7.15017	507.047
4.7281	34.6944	7.15016	507.048
4.7281	34.6944	7.15015	507.05
4.7279	34.6945	7.15017	507.068
4.728	34.6944	7.15018	507.077
4.7282	34.6949	7.15012	507.103
4.7284	34.6945	7.1501	507.105
4.7281	34.6942	7.15017	507.112
4.7284	34.6942	7.15011	507.119
4.7284	34.6945	7.1501	507.148
4.7285	34.6945	7.15008	507.161
4.7285	34.6946	7.15008	507.188
4.7283	34.6951	7.15008	507.205
4.7285	34.6943	7.15009	507.21
4.7286	34.6946	7.15005	507.22
4.7289	34.6947	7.15001	507.228
4.7287	34.6958	7.14999	507.245
4.7287	34.6947	7.15003	507.253
4.7285	34.6954	7.15004	507.262
4.7288	34.6951	7.15	507.278
4.7282	34.6954	7.15009	507.3
4.7285	34.6949	7.15007	507.304
4.7284	34.6947	7.15009	507.336
4.7284	34.6943	7.1501	507.338
4.7284	34.6949	7.15008	507.341
4.7282	34.6955	7.15009	507.368
4.7282	34.6947	7.15013	507.391
4.7281	34.6946	7.15014	507.398
4.7279	34.6947	7.15017	507.408
4.7281	34.6945	7.15016	507.428
4.7284	34.6946	7.1501	507.434
4.7281	34.6945	7.15015	507.451
4.7281	34.6948	7.15014	507.461
4.7281	34.6947	7.15015	507.477
4.7279	34.6946	7.15017	507.49
4.728	34.695	7.15014	507.498
4.728	34.6946	7.15017	507.523
4.728	34.6949	7.15015	507.539
4.7281	34.6946	7.15014	507.562
4.7278	34.6949	7.15018	507.564
4.728	34.6946	7.15016	507.565
4.7284	34.6946	7.1501	507.6
4.7282	34.6942	7.15015	507.602
4.7283	34.6946	7.15012	507.616
4.7284	34.6946	7.15009	507.636
4.7285	34.6941	7.15011	507.638
4.7284	34.6949	7.15008	507.641
4.7283	34.6949	7.15009	507.671
4.7279	34.6949	7.15016	507.685
4.7282	34.6949	7.15011	507.702
4.7281	34.6949	7.15013	507.716
4.7283	34.6942	7.15013	507.729
4.7283	34.6947	7.15011	507.731
4.7281	34.6947	7.15015	507.762
4.7283	34.6946	7.15012	507.767
4.728	34.695	7.15015	507.773
